order_id,order_date,customer_id,payment_method,status,shipping_fee
ORD-023653,2025-12-08,CUST-08365,COD,Cancelled,107
ORD-008053,2024-10-15,CUST-03900,Credit Card,Completed,134
ORD-010138,2024-12-12,CUST-01144,GCash,Cancelled,80
ORD-009067,2024-11-14,CUST-00274,GCash,Completed,132
ORD-019510,2025-09-03,CUST-09023,Credit Card,Completed,66
ORD-015853,2025-05-26,CUST-09278,COD,Returned,85
ORD-012996,2025-03-04,CUST-06136,ShopeePay,Completed,99
ORD-016347,2025-06-10,CUST-07062,GCash,Completed,149
ORD-004241,2024-06-09,CUST-03172,Credit Card,Completed,70
ORD-006933,2024-09-09,CUST-11211,COD,Completed,81
ORD-017940,2025-07-24,CUST-06755,COD,Completed,88
ORD-008429,2024-10-27,CUST-11160,COD,Completed,163
ORD-012552,2025-02-19,CUST-10478,Bank Transfer,Completed,71
ORD-021941,2025-10-31,CUST-03436,GCash,Completed,49
ORD-001851,2024-03-14,CUST-05491,ShopeePay,Cancelled,96
ORD-001942,2024-03-16,CUST-10017,GCash,Completed,112
ORD-009150,2024-11-16,CUST-01583,COD,Returned,114
ORD-013058,2025-03-06,CUST-00617,GCash,Cancelled,82
ORD-023384,2025-12-03,CUST-05995,COD,Completed,118
ORD-010953,2025-01-01,CUST-10102,COD,Completed,115
ORD-010707,2024-12-26,CUST-00412,GCash,Completed,110
ORD-008742,2024-11-07,CUST-09624,COD,Returned,175
ORD-011278,2025-01-12,CUST-10986,COD,Completed,115
ORD-006815,2024-09-07,CUST-01880,Credit Card,Completed,50
ORD-024265,2025-12-17,CUST-03185,GCash,Completed,80
ORD-003653,2024-05-19,CUST-00700,COD,Cancelled,56
ORD-012624,2025-02-21,CUST-10335,GCash,Completed,61
ORD-021969,2025-10-31,CUST-02837,COD,Completed,77
ORD-011141,2025-01-07,CUST-11511,COD,Returned,127
ORD-010735,2024-12-27,CUST-01364,COD,Cancelled,125
ORD-021449,2025-10-18,CUST-03234,Maya,Completed,62
ORD-014941,2025-05-01,CUST-00506,GCash,Completed,97
ORD-021595,2025-10-21,CUST-03327,ShopeePay,Completed,133
ORD-022243,2025-11-07,CUST-04950,COD,Completed,58
ORD-007622,2024-10-02,CUST-00015,Credit Card,Returned,166
ORD-014857,2025-04-29,CUST-00011,GCash,Completed,145
ORD-017727,2025-07-18,CUST-06726,Credit Card,Cancelled,110
ORD-002220,2024-03-27,CUST-09829,ShopeePay,Cancelled,119
ORD-013588,2025-03-21,CUST-06352,GCash,Returned,56
ORD-023395,2025-12-03,CUST-06103,GCash,Completed,121
ORD-018544,2025-08-09,CUST-04826,COD,Completed,155
ORD-021000,2025-10-08,CUST-00928,COD,Completed,111
ORD-023449,2025-12-04,CUST-07756,COD,Completed,120
ORD-022107,2025-11-03,CUST-00610,COD,Cancelled,50
ORD-003367,2024-05-07,CUST-00801,ShopeePay,Completed,99
ORD-024120,2025-12-14,CUST-08384,Credit Card,Completed,97
ORD-002802,2024-04-18,CUST-02071,GCash,Completed,78
ORD-008443,2024-10-28,CUST-00040,GCash,Completed,112
ORD-024274,2025-12-17,CUST-10833,COD,Cancelled,70
ORD-021474,2025-10-18,CUST-03248,COD,Completed,92
ORD-017144,2025-07-02,CUST-08525,Maya,Completed,172
ORD-007392,2024-09-25,CUST-11754,GCash,Completed,127
ORD-021407,2025-10-17,CUST-03586,GCash,Completed,144
ORD-002364,2024-04-01,CUST-01544,COD,Completed,100
ORD-012483,2025-02-16,CUST-00389,Bank Transfer,Completed,58
ORD-000551,2024-01-22,CUST-10140,ShopeePay,Completed,69
ORD-019981,2025-09-12,CUST-08742,Bank Transfer,Completed,101
ORD-022049,2025-11-01,CUST-01991,COD,Completed,58
ORD-013701,2025-03-24,CUST-05344,GCash,Completed,55
ORD-019169,2025-08-26,CUST-00306,COD,Completed,136
ORD-003478,2024-05-12,CUST-01793,COD,Completed,105
ORD-019570,2025-09-05,CUST-01015,COD,Completed,125
ORD-023113,2025-11-27,CUST-02686,Bank Transfer,Completed,59
ORD-009998,2024-12-12,CUST-06258,COD,Completed,134
ORD-012365,2025-02-14,CUST-05390,COD,Completed,79
ORD-000301,2024-01-13,CUST-00739,COD,Completed,165
ORD-017602,2025-07-15,CUST-04663,COD,Completed,93
ORD-011335,2025-01-13,CUST-06396,GCash,Completed,50
ORD-006941,2024-09-09,CUST-07014,COD,Cancelled,127
ORD-015070,2025-05-04,CUST-04579,GCash,Completed,66
ORD-017349,2025-07-08,CUST-08934,GCash,Completed,152
ORD-011735,2025-01-26,CUST-05330,GCash,Completed,84
ORD-010717,2024-12-26,CUST-01365,GCash,Cancelled,91
ORD-007502,2024-09-29,CUST-08903,COD,Completed,58
ORD-007048,2024-09-13,CUST-05513,ShopeePay,Completed,88
ORD-003074,2024-04-27,CUST-00821,Credit Card,Completed,156
ORD-007258,2024-09-20,CUST-11205,COD,Cancelled,107
ORD-017455,2025-07-11,CUST-01741,COD,Cancelled,113
ORD-002833,2024-04-19,CUST-09358,COD,Cancelled,73
ORD-005399,2024-07-22,CUST-11019,GCash,Completed,54
ORD-018119,2025-07-28,CUST-01912,GCash,Completed,126
ORD-013084,2025-03-07,CUST-02623,COD,Cancelled,61
ORD-012838,2025-02-28,CUST-01821,GCash,Completed,66
ORD-018608,2025-08-10,CUST-01222,Credit Card,Completed,52
ORD-012538,2025-02-18,CUST-00758,ShopeePay,Completed,109
ORD-016398,2025-06-12,CUST-10950,ShopeePay,Completed,84
ORD-023158,2025-11-28,CUST-05284,Unknown,Cancelled,106
ORD-013870,2025-03-29,CUST-08501,ShopeePay,Cancelled,98
ORD-019782,2025-09-09,CUST-01762,Credit Card,Cancelled,103
ORD-017772,2025-07-19,CUST-09278,Credit Card,Completed,99
ORD-012722,2025-02-24,CUST-02355,Unknown,Cancelled,56
ORD-001908,2024-03-15,CUST-08521,GCash,Completed,91
ORD-020173,2025-09-17,CUST-07966,COD,Completed,166
ORD-016585,2025-06-16,CUST-03233,COD,Completed,58
ORD-022256,2025-11-08,CUST-06120,GCash,Returned,169
ORD-003039,2024-04-26,CUST-05065,COD,Completed,49
ORD-004757,2024-06-29,CUST-11120,GCash,Completed,81
ORD-007568,2024-09-30,CUST-05603,COD,Returned,63
ORD-009709,2024-12-05,CUST-04978,GCash,Completed,117
ORD-010052,2024-12-12,CUST-05374,GCash,Completed,109
ORD-001487,2024-02-29,CUST-10782,Credit Card,Completed,124
ORD-023104,2025-11-26,CUST-05905,COD,Completed,72
ORD-008690,2024-11-05,CUST-06178,GCash,Completed,51
ORD-007826,2024-10-09,CUST-03729,COD,Completed,140
ORD-022221,2025-11-07,CUST-08986,ShopeePay,Completed,80
ORD-014471,2025-04-18,CUST-06764,Credit Card,Completed,65
ORD-012412,2025-02-15,CUST-00083,Credit Card,Returned,110
ORD-021203,2025-10-11,CUST-09655,Maya,Completed,105
ORD-004154,2024-06-06,CUST-05287,ShopeePay,Completed,143
ORD-020873,2025-10-05,CUST-10889,Maya,Completed,79
ORD-024056,2025-12-13,CUST-10551,Credit Card,Completed,77
ORD-016139,2025-06-04,CUST-09108,COD,Returned,55
ORD-001155,2024-02-15,CUST-11162,Bank Transfer,Completed,72
ORD-013362,2025-03-15,CUST-04914,COD,Completed,65
ORD-010170,2024-12-13,CUST-07478,COD,Returned,173
ORD-021069,2025-10-10,CUST-01158,GCash,Completed,141
ORD-000391,2024-01-16,CUST-01578,Credit Card,Completed,154
ORD-006786,2024-09-06,CUST-03226,COD,Returned,76
ORD-006545,2024-08-30,CUST-03414,COD,Completed,101
ORD-019176,2025-08-26,CUST-07925,GCash,Completed,144
ORD-010576,2024-12-22,CUST-10833,COD,Cancelled,60
ORD-011069,2025-01-05,CUST-11585,Bank Transfer,Completed,65
ORD-004206,2024-06-08,CUST-08470,GCash,Completed,81
ORD-001751,2024-03-10,CUST-10944,GCash,Returned,71
ORD-011033,2025-01-04,CUST-01144,COD,Completed,113
ORD-012692,2025-02-23,CUST-01633,ShopeePay,Completed,62
ORD-007947,2024-10-11,CUST-06346,COD,Cancelled,90
ORD-004007,2024-05-31,CUST-05098,GCash,Completed,105
ORD-013871,2025-03-29,CUST-08796,Credit Card,Completed,57
ORD-002747,2024-04-16,CUST-08062,Bank Transfer,Completed,127
ORD-003102,2024-04-28,CUST-08883,ShopeePay,Completed,88
ORD-003843,2024-05-26,CUST-03427,Maya,Completed,69
ORD-015218,2025-05-09,CUST-06405,GCash,Completed,117
ORD-017939,2025-07-24,CUST-10303,GCash,Completed,57
ORD-002273,2024-03-29,CUST-00094,GCash,Completed,79
ORD-013327,2025-03-14,CUST-08314,ShopeePay,Completed,79
ORD-018290,2025-08-02,CUST-07274,Maya,Completed,69
ORD-000645,2024-01-26,CUST-06238,GCash,Returned,84
ORD-022826,2025-11-19,CUST-03359,COD,Returned,124
ORD-015959,2025-05-29,CUST-04419,Credit Card,Cancelled,136
ORD-017609,2025-07-15,CUST-10286,COD,Completed,117
ORD-011494,2025-01-18,CUST-08466,COD,Returned,102
ORD-009363,2024-11-24,CUST-05588,COD,Completed,61
ORD-015963,2025-05-29,CUST-03008,Maya,Completed,128
ORD-019823,2025-09-09,CUST-04048,GCash,Completed,90
ORD-022587,2025-11-13,CUST-10464,COD,Completed,142
ORD-010804,2024-12-28,CUST-02678,Bank Transfer,Completed,75
ORD-002679,2024-04-14,CUST-08743,Credit Card,Completed,90
ORD-011836,2025-01-30,CUST-03327,COD,Completed,119
ORD-013344,2025-03-14,CUST-00883,Maya,Completed,146
ORD-013051,2025-03-06,CUST-03243,COD,Completed,166
ORD-001443,2024-02-27,CUST-06615,COD,Returned,50
ORD-019726,2025-09-08,CUST-01211,Maya,Completed,137
ORD-002182,2024-03-25,CUST-10578,Bank Transfer,Completed,82
ORD-012340,2025-02-13,CUST-04368,GCash,Completed,110
ORD-019640,2025-09-06,CUST-01432,ShopeePay,Completed,132
ORD-023435,2025-12-04,CUST-01245,Credit Card,Completed,84
ORD-013792,2025-03-27,CUST-05025,COD,Completed,83
ORD-004527,2024-06-20,CUST-04284,COD,Completed,49
ORD-018127,2025-07-29,CUST-08823,GCash,Completed,79
ORD-004961,2024-07-06,CUST-08022,COD,Completed,55
ORD-006476,2024-08-27,CUST-06174,GCash,Completed,106
ORD-007279,2024-09-21,CUST-05143,COD,Completed,158
ORD-011970,2025-02-02,CUST-05776,Unknown,Completed,106
ORD-011571,2025-01-21,CUST-11594,COD,Cancelled,104
ORD-023603,2025-12-07,CUST-08321,COD,Completed,67
ORD-005232,2024-07-16,CUST-01619,GCash,Cancelled,119
ORD-010610,2024-12-23,CUST-02202,COD,Completed,112
ORD-009394,2024-11-25,CUST-07120,Credit Card,Completed,79
ORD-020459,2025-09-24,CUST-04628,GCash,Completed,98
ORD-019376,2025-08-31,CUST-00388,COD,Completed,54
ORD-018238,2025-07-31,CUST-06368,COD,Completed,68
ORD-020324,2025-09-21,CUST-04554,Credit Card,Completed,61
ORD-019429,2025-08-31,CUST-03487,COD,Completed,117
ORD-018073,2025-07-27,CUST-07497,COD,Completed,92
ORD-014476,2025-04-18,CUST-07648,COD,Cancelled,104
ORD-003339,2024-05-06,CUST-04561,GCash,Completed,156
ORD-008446,2024-10-28,CUST-00023,COD,Completed,126
ORD-004655,2024-06-25,CUST-09496,COD,Completed,137
ORD-014914,2025-04-30,CUST-01517,Credit Card,Completed,70
ORD-006942,2024-09-09,CUST-04516,GCash,Completed,76
ORD-000857,2024-02-03,CUST-08389,COD,Returned,147
ORD-003850,2024-05-26,CUST-04708,Maya,Completed,133
ORD-008463,2024-10-29,CUST-09720,GCash,Completed,95
ORD-007088,2024-09-15,CUST-09708,ShopeePay,Completed,75
ORD-015960,2025-05-29,CUST-05465,Credit Card,Completed,104
ORD-018458,2025-08-06,CUST-04631,COD,Completed,51
ORD-004869,2024-07-03,CUST-08795,GCash,Completed,51
ORD-019219,2025-08-27,CUST-11774,COD,Returned,94
ORD-020313,2025-09-20,CUST-09713,GCash,Completed,91
ORD-010351,2024-12-16,CUST-05146,Credit Card,Completed,154
ORD-015319,2025-05-11,CUST-04250,GCash,Completed,76
ORD-009010,2024-11-12,CUST-05374,Credit Card,Completed,105
ORD-024104,2025-12-14,CUST-01888,Maya,Completed,97
ORD-002163,2024-03-24,CUST-02543,COD,Completed,86
ORD-009332,2024-11-23,CUST-11114,Maya,Completed,78
ORD-023102,2025-11-26,CUST-01664,COD,Completed,77
ORD-003655,2024-05-19,CUST-07548,COD,Completed,97
ORD-012957,2025-03-03,CUST-07907,COD,Completed,53
ORD-004582,2024-06-22,CUST-04966,GCash,Completed,100
ORD-002065,2024-03-21,CUST-11861,Maya,Completed,132
ORD-002700,2024-04-14,CUST-08975,GCash,Completed,105
ORD-005725,2024-08-03,CUST-07233,COD,Completed,115
ORD-009044,2024-11-13,CUST-02799,Bank Transfer,Completed,128
ORD-013028,2025-03-05,CUST-00941,COD,Returned,58
ORD-004795,2024-06-30,CUST-09246,GCash,Completed,139
ORD-008837,2024-11-10,CUST-01917,Maya,Completed,131
ORD-021189,2025-10-11,CUST-07122,Credit Card,Completed,101
ORD-017882,2025-07-22,CUST-09100,Bank Transfer,Completed,123
ORD-000776,2024-01-31,CUST-03352,COD,Returned,89
ORD-010352,2024-12-16,CUST-04058,COD,Cancelled,121
ORD-018599,2025-08-10,CUST-08513,GCash,Completed,73
ORD-001315,2024-02-21,CUST-07305,Credit Card,Completed,120
ORD-011528,2025-01-20,CUST-10410,Credit Card,Completed,116
ORD-006409,2024-08-25,CUST-04650,GCash,Completed,57
ORD-023711,2025-12-09,CUST-10304,Credit Card,Completed,82
ORD-003677,2024-05-19,CUST-00086,COD,Completed,116
ORD-013080,2025-03-07,CUST-11549,COD,Completed,58
ORD-020690,2025-10-01,CUST-07894,GCash,Completed,64
ORD-000884,2024-02-03,CUST-02882,COD,Cancelled,113
ORD-016339,2025-06-10,CUST-10667,GCash,Completed,76
ORD-021356,2025-10-15,CUST-04512,COD,Returned,70
ORD-011422,2025-01-16,CUST-11177,ShopeePay,Completed,133
ORD-005398,2024-07-22,CUST-05298,Maya,Completed,106
ORD-008985,2024-11-11,CUST-00806,COD,Completed,141
ORD-021619,2025-10-22,CUST-06964,COD,Completed,108
ORD-010845,2024-12-29,CUST-11850,GCash,Completed,119
ORD-009886,2024-12-09,CUST-04854,Bank Transfer,Completed,52
ORD-007072,2024-09-14,CUST-11788,COD,Completed,143
ORD-010408,2024-12-18,CUST-05188,COD,Completed,119
ORD-023465,2025-12-04,CUST-02375,COD,Completed,138
ORD-014264,2025-04-12,CUST-09871,ShopeePay,Completed,86
ORD-002274,2024-03-29,CUST-09900,COD,Completed,51
ORD-000881,2024-02-03,CUST-00127,GCash,Returned,76
ORD-002100,2024-03-22,CUST-05923,GCash,Completed,94
ORD-004316,2024-06-12,CUST-03479,GCash,Returned,61
ORD-018816,2025-08-16,CUST-05414,COD,Completed,79
ORD-017333,2025-07-08,CUST-05903,COD,Completed,90
ORD-003919,2024-05-29,CUST-03618,Credit Card,Completed,119
ORD-011843,2025-01-30,CUST-06262,ShopeePay,Completed,62
ORD-001154,2024-02-15,CUST-08077,COD,Completed,75
ORD-008571,2024-11-02,CUST-11618,GCash,Completed,166
ORD-014899,2025-04-30,CUST-09871,GCash,Completed,113
ORD-010559,2024-12-22,CUST-05344,ShopeePay,Completed,51
ORD-022207,2025-11-07,CUST-04044,COD,Cancelled,122
ORD-008832,2024-11-10,CUST-11569,COD,Cancelled,126
ORD-017645,2025-07-16,CUST-07244,Credit Card,Completed,142
ORD-006248,2024-08-19,CUST-06942,Bank Transfer,Completed,111
ORD-020122,2025-09-15,CUST-00246,Maya,Completed,64
ORD-002717,2024-04-15,CUST-03651,Credit Card,Cancelled,104
ORD-015242,2025-05-10,CUST-11784,GCash,Completed,166
ORD-019422,2025-08-31,CUST-03890,COD,Completed,88
ORD-011486,2025-01-18,CUST-01275,GCash,Completed,164
ORD-017700,2025-07-17,CUST-05414,GCash,Completed,103
ORD-019973,2025-09-12,CUST-08434,Credit Card,Completed,53
ORD-008619,2024-11-03,CUST-01526,ShopeePay,Completed,66
ORD-003969,2024-05-30,CUST-11635,GCash,Cancelled,77
ORD-009079,2024-11-14,CUST-06775,GCash,Completed,148
ORD-008921,2024-11-11,CUST-05124,GCash,Completed,68
ORD-017212,2025-07-04,CUST-05294,ShopeePay,Completed,81
ORD-004535,2024-06-20,CUST-10250,Bank Transfer,Completed,63
ORD-003561,2024-05-15,CUST-10083,GCash,Completed,73
ORD-008082,2024-10-15,CUST-03453,GCash,Completed,139
ORD-004868,2024-07-03,CUST-02939,GCash,Completed,115
ORD-008043,2024-10-14,CUST-03912,ShopeePay,Completed,99
ORD-001641,2024-03-06,CUST-04626,GCash,Returned,109
ORD-020108,2025-09-15,CUST-03350,COD,Completed,154
ORD-015290,2025-05-11,CUST-04030,COD,Completed,54
ORD-014145,2025-04-07,CUST-07054,COD,Completed,104
ORD-023627,2025-12-07,CUST-04147,COD,Completed,73
ORD-013308,2025-03-14,CUST-05053,Credit Card,Completed,112
ORD-007641,2024-10-03,CUST-01406,COD,Completed,113
ORD-012454,2025-02-15,CUST-01067,COD,Completed,161
ORD-022746,2025-11-16,CUST-10621,GCash,Completed,118
ORD-024734,2025-12-26,CUST-09971,COD,Completed,71
ORD-004454,2024-06-17,CUST-09439,ShopeePay,Completed,72
ORD-017938,2025-07-24,CUST-10045,GCash,Completed,132
ORD-004479,2024-06-18,CUST-03141,COD,Returned,159
ORD-020484,2025-09-25,CUST-01281,Maya,Completed,161
ORD-015492,2025-05-16,CUST-06847,COD,Completed,116
ORD-024147,2025-12-15,CUST-04719,GCash,Completed,62
ORD-008025,2024-10-14,CUST-00453,GCash,Completed,116
ORD-021229,2025-10-12,CUST-02889,ShopeePay,Completed,124
ORD-024474,2025-12-21,CUST-07254,COD,Completed,96
ORD-003775,2024-05-23,CUST-10665,GCash,Completed,118
ORD-020135,2025-09-16,CUST-07184,COD,Cancelled,75
ORD-017536,2025-07-13,CUST-01796,Maya,Completed,111
ORD-006667,2024-09-02,CUST-00839,GCash,Completed,145
ORD-024825,2025-12-28,CUST-03352,COD,Completed,105
ORD-022474,2025-11-11,CUST-03341,ShopeePay,Completed,70
ORD-008474,2024-10-29,CUST-04419,GCash,Completed,153
ORD-004137,2024-06-04,CUST-08894,COD,Completed,126
ORD-006033,2024-08-12,CUST-03181,GCash,Completed,87
ORD-014435,2025-04-16,CUST-11211,COD,Completed,106
ORD-021555,2025-10-20,CUST-07428,COD,Completed,135
ORD-024769,2025-12-27,CUST-00642,Unknown,Completed,105
ORD-018223,2025-07-31,CUST-07183,COD,Cancelled,91
ORD-007277,2024-09-21,CUST-03106,COD,Completed,69
ORD-023695,2025-12-09,CUST-08444,GCash,Returned,160
ORD-023415,2025-12-03,CUST-00522,GCash,Completed,79
ORD-024158,2025-12-15,CUST-01437,Bank Transfer,Completed,137
ORD-019930,2025-09-11,CUST-09100,GCash,Completed,104
ORD-008170,2024-10-19,CUST-10924,COD,Completed,117
ORD-011928,2025-02-01,CUST-06311,GCash,Completed,123
ORD-023806,2025-12-11,CUST-08259,COD,Cancelled,177
ORD-012141,2025-02-07,CUST-03379,GCash,Completed,109
ORD-013478,2025-03-17,CUST-05657,Credit Card,Completed,50
ORD-019783,2025-09-09,CUST-03106,GCash,Completed,76
ORD-024418,2025-12-20,CUST-01045,COD,Cancelled,66
ORD-001647,2024-03-06,CUST-09708,COD,Completed,51
ORD-006899,2024-09-09,CUST-07338,Maya,Completed,61
ORD-022648,2025-11-15,CUST-01544,COD,Completed,83
ORD-014716,2025-04-25,CUST-00821,Credit Card,Completed,131
ORD-003534,2024-05-13,CUST-10367,GCash,Completed,138
ORD-004870,2024-07-03,CUST-08190,COD,Completed,146
ORD-024668,2025-12-25,CUST-07260,Maya,Completed,62
ORD-015269,2025-05-10,CUST-08606,COD,Cancelled,100
ORD-005128,2024-07-13,CUST-10044,COD,Cancelled,53
ORD-004363,2024-06-14,CUST-03592,COD,Completed,80
ORD-014005,2025-04-03,CUST-02888,COD,Completed,112
ORD-014690,2025-04-25,CUST-07476,COD,Completed,103
ORD-010485,2024-12-20,CUST-04306,COD,Completed,79
ORD-014061,2025-04-04,CUST-11255,ShopeePay,Returned,99
ORD-019773,2025-09-09,CUST-09583,COD,Completed,140
ORD-016180,2025-06-05,CUST-11078,Unknown,Completed,57
ORD-022181,2025-11-06,CUST-07834,GCash,Completed,63
ORD-014202,2025-04-10,CUST-03319,COD,Completed,140
ORD-013773,2025-03-27,CUST-06547,COD,Completed,109
ORD-015609,2025-05-19,CUST-10502,Maya,Completed,92
ORD-017124,2025-07-01,CUST-08883,COD,Completed,110
ORD-007016,2024-09-12,CUST-01314,Credit Card,Completed,67
ORD-010577,2024-12-22,CUST-10092,GCash,Completed,111
ORD-021485,2025-10-18,CUST-07118,ShopeePay,Completed,140
ORD-024920,2025-12-30,CUST-00286,Maya,Completed,139
ORD-001988,2024-03-18,CUST-11442,Credit Card,Completed,80
ORD-015463,2025-05-15,CUST-03990,Maya,Cancelled,172
ORD-024369,2025-12-19,CUST-10995,COD,Completed,102
ORD-020204,2025-09-18,CUST-10050,ShopeePay,Completed,108
ORD-022490,2025-11-11,CUST-07338,Bank Transfer,Completed,57
ORD-024539,2025-12-22,CUST-04642,GCash,Completed,144
ORD-001793,2024-03-11,CUST-11589,GCash,Returned,60
ORD-011502,2025-01-19,CUST-09958,ShopeePay,Completed,99
ORD-000728,2024-01-29,CUST-07038,Credit Card,Completed,98
ORD-013884,2025-03-30,CUST-03296,GCash,Cancelled,94
ORD-014621,2025-04-22,CUST-04272,Maya,Completed,148
ORD-021468,2025-10-18,CUST-03972,COD,Completed,124
ORD-001965,2024-03-17,CUST-10083,Maya,Completed,64
ORD-015612,2025-05-19,CUST-04143,ShopeePay,Completed,170
ORD-022845,2025-11-20,CUST-11413,GCash,Completed,108
ORD-003135,2024-04-29,CUST-08119,Credit Card,Completed,59
ORD-016907,2025-06-26,CUST-07597,COD,Completed,148
ORD-018155,2025-07-30,CUST-06996,GCash,Completed,120
ORD-020133,2025-09-16,CUST-03591,GCash,Completed,169
ORD-002035,2024-03-20,CUST-06703,COD,Completed,107
ORD-021659,2025-10-23,CUST-07491,Bank Transfer,Returned,110
ORD-019860,2025-09-09,CUST-11029,Maya,Completed,144
ORD-004971,2024-07-07,CUST-09127,GCash,Completed,135
ORD-017343,2025-07-08,CUST-06664,GCash,Completed,54
ORD-002584,2024-04-10,CUST-05596,Maya,Completed,151
ORD-019191,2025-08-27,CUST-10995,ShopeePay,Completed,139
ORD-005119,2024-07-12,CUST-04163,Bank Transfer,Completed,69
ORD-004956,2024-07-06,CUST-10052,ShopeePay,Completed,120
ORD-005202,2024-07-15,CUST-05143,COD,Completed,166
ORD-006828,2024-09-08,CUST-01780,GCash,Completed,76
ORD-003032,2024-04-26,CUST-09637,ShopeePay,Completed,106
ORD-001879,2024-03-15,CUST-10706,GCash,Completed,123
ORD-021422,2025-10-17,CUST-05623,COD,Completed,66
ORD-015116,2025-05-06,CUST-00491,Bank Transfer,Completed,72
ORD-024877,2025-12-29,CUST-09043,COD,Completed,71
ORD-011672,2025-01-25,CUST-05681,ShopeePay,Completed,70
ORD-010040,2024-12-12,CUST-00002,COD,Cancelled,91
ORD-006026,2024-08-12,CUST-02261,Maya,Cancelled,145
ORD-019512,2025-09-03,CUST-09291,ShopeePay,Completed,79
ORD-016476,2025-06-14,CUST-03226,ShopeePay,Cancelled,68
ORD-007400,2024-09-26,CUST-05130,GCash,Completed,94
ORD-016799,2025-06-23,CUST-09345,COD,Completed,62
ORD-024620,2025-12-24,CUST-00817,COD,Completed,106
ORD-022620,2025-11-14,CUST-10206,GCash,Completed,63
ORD-005846,2024-08-06,CUST-09818,GCash,Cancelled,62
ORD-018809,2025-08-16,CUST-01389,COD,Completed,69
ORD-013268,2025-03-12,CUST-00260,COD,Completed,172
ORD-022644,2025-11-15,CUST-04307,GCash,Cancelled,104
ORD-007543,2024-09-30,CUST-04222,COD,Completed,147
ORD-023272,2025-11-30,CUST-00409,ShopeePay,Completed,93
ORD-021130,2025-10-10,CUST-10009,GCash,Completed,115
ORD-013247,2025-03-12,CUST-09113,GCash,Completed,53
ORD-000569,2024-01-23,CUST-04628,COD,Completed,92
ORD-019307,2025-08-30,CUST-09413,COD,Completed,124
ORD-010216,2024-12-14,CUST-06188,COD,Completed,99
ORD-022235,2025-11-07,CUST-02887,GCash,Completed,77
ORD-009754,2024-12-06,CUST-06924,COD,Completed,57
ORD-001243,2024-02-18,CUST-08729,COD,Completed,163
ORD-014571,2025-04-20,CUST-02102,GCash,Completed,96
ORD-020011,2025-09-13,CUST-07798,GCash,Completed,61
ORD-019491,2025-09-02,CUST-00211,COD,Cancelled,79
ORD-019516,2025-09-03,CUST-08692,COD,Completed,161
ORD-019761,2025-09-09,CUST-01970,ShopeePay,Completed,109
ORD-009028,2024-11-12,CUST-03104,Credit Card,Completed,74
ORD-001912,2024-03-16,CUST-04911,Maya,Completed,155
ORD-005943,2024-08-09,CUST-03233,COD,Completed,57
ORD-012024,2025-02-03,CUST-00646,COD,Completed,140
ORD-010801,2024-12-28,CUST-06551,ShopeePay,Completed,55
ORD-022975,2025-11-23,CUST-07775,Credit Card,Completed,175
ORD-022612,2025-11-14,CUST-02080,GCash,Completed,100
ORD-013117,2025-03-08,CUST-06129,COD,Completed,112
ORD-010198,2024-12-13,CUST-06569,GCash,Completed,68
